"year","la_name","school_type","perm_physical_pupils","perm_physical_adult","perm_verbal_pupil","perm_verbal_adult","perm_bullying","perm_racist_abuse","perm_sexual_misconduct","perm_drug_alcohol","perm_damage","perm_theft","perm_persistent_disruptive","perm_other","fixed_physical_pupils","fixed_physical_adult","fixed_verbal_pupil","fixed_verbal_adult","fixed_bullying","fixed_racist_abuse","fixed_sexual_misconduct","fixed_drug_alcohol","fixed_damage","fixed_theft","fixed_persistent_disruptive","fixed_other"
"201213","Nottingham","State-funded primary","x","3","0","0","0","0","0","0","x","0","x","x","59","76","12","26","4","0","x","0","8","x","60","28"
"201213","Nottingham","State-funded secondary","x","4","x","3","0","0","0","3","0","0","x","7","287","45","49","274","17","14","14","90","19","30","428","420"
"201213","Nottingham","Special","0","0","0","0","0","0","0","0","0","0","0","0","x","9","x","0","0","0","0","0","x","0","x","x"
"201213","Shropshire","Total","x","4","x","4","0","0","x","6","0","0","6","5","243","77","57","287","11","16","19","43","13","11","253","145"
"201213","Shropshire","State-funded primary","0","4","0","x","0","0","0","0","0","0","x","0","38","44","17","25","0","x","0","0","0","x","33","8"
"201213","Shropshire","State-funded secondary","x","0","x","3","0","0","x","6","0","0","5","5","199","18","38","258","11","14","19","43","12","9","213","137"
"201213","Shropshire","Special","0","0","0","0","0","0","0","0","0","0","0","0","6","15","x","4","0","0","0","0","x","0","7","0"
"201213","Telford and Wrekin","Total","x","3","x","x","0","0","0","0","0","0","4","5","273","231","32","245","26","13","8","33","34","11","235","172"
"201213","Telford and Wrekin","State-funded primary","x","3","0","x","0","0","0","0","0","0","x","0","71","97","5","27","x","x","x","0","16","x","103","5"
"201213","Telford and Wrekin","State-funded secondary","x","0","x","x","0","0","0","0","0","0","3","5","179","23","23","205","19","9","7","30","13","9","112","162"
"201213","Telford and Wrekin","Special","0","0","0","0","0","0","0","0","0","0","0","0","23","111","4","13","5","x","0","3","5","x","20","5"
"201213","Cheshire East","Total","5","7","0","x","0","0","0","0","0","0","12","3","274","98","61","387","24","20","8","30","37","13","449","422"
"201213","Cheshire East","State-funded primary","0","3","0","0","0","0","0","0","0","0","0","3","36","62","7","23","x","x","x","x","10","0","72","26"
"201213","Cheshire East","State-funded secondary","5","3","0","x","0","0","0","0","0","0","12","0","236","25","53","350","22","19","7","25","24","13","349","395"
"201213","Cheshire East","Special","0","x","0","0","0","0","0","0","0","0","0","0","x","11","x","14","x","0","0","4","3","0","28","x"
"201213","Cheshire West and Chester","Total","x","0","x","3","0","0","0","5","x","0","7","x","355","83","87","438","18","25","24","67","43","20","697","88"
"201213","Cheshire West and Chester","State-funded primary","0","0","x","0","0","0","0","0","0","0","0","0","32","47","10","33","x","x","3","0","7","0","31","6"
"201213","Cheshire West and Chester","State-funded secondary","x","0","0","3","0","0","0","5","x","0","7","x","323","36","77","405","16","24","21","66","36","20","666","82"
"201213","Cheshire West and Chester","Special","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","x","0","0","0","0"
"201213","Cornwall","Total","7","x","0","5","0","0","0","4","x","0","8","3","246","107","75","334","13","8","10","73","30","20","227","267"
"201213","Cornwall","State-funded primary","x","0","0","x","0","0","0","0","0","0","0","0","49","82","14","38","x","x","0","0","x","0","35","20"
"201213","Cornwall","State-funded secondary","5","x","0","3","0","0","0","4","x","0","8","3","196","19","60","296","12","7","10","73","28","20","189","246"
"201213","Cornwall","Special","0","0","0","x","0","0","0","0","0","0","0","0","x","6","x","0","0","0","0","0","0","0","3","x"
"201213","Cumbria","Total","x","4","x","x","0","0","x","x","0","0","3","0","443","82","106","580","61","26","42","86","75","34","1023","171"
"201213","Cumbria","State-funded primary","0","0","0","0","0","0","0","0","0","0","0","0","49","25","12","27","0","x","x","0","x","x","61","11"
"201213","Cumbria","State-funded secondary","x","4","x","x","0","0","x","x","0","0","3","0","394","57","94","553","61","25","41","86","73","33","962","160"
"201213","Gloucestershire","Total","18","7","0","8","0","0","3","5","0","0","30","15","548","176","130","656","37","34","13","46","87","75","661","570"
"201213","Gloucestershire","State-funded primary","3","3","0","x","0","0","0","0","0","0","5","0","108","77","21","74","3","6","x","0","18","x","158","20"
"201213","Gloucestershire","State-funded secondary","15","3","0","7","0","0","3","5","0","0","24","15","387","18","107","566","31","27","10","43","32","68","471","532"
"201213","Gloucestershire","Special","0","x","0","0","0","0","0","0","0","0","x","0","53","81","x","16","3","x","x","3","37","5","32","18"
"201213","Hertfordshire","Total","x","5","x","x","0","0","x","x","x","x","11","4","1260","449","288","910","89","124","57","169","156","141","1221","1240"
"201213","Hertfordshire","State-funded primary","0","x","x","x","0","0","0","0","0","0","3","0","265","322","59","109","11","11","x","0","19","7","231","78"
"201213","Hertfordshire","State-funded secondary","x","x","x","x","0","0","0","x","x","x","8","4","937","47","218","746","68","111","45","167","115","131","890","1125"
"201213","Hertfordshire","Special","x","x","0","0","0","0","x","0","0","0","0","0","58","80","11","55","10","x","10","x","22","3","100","37"
"201213","Isle of Wight","Total","3","0","x","x","0","0","0","3","0","0","6","4","152","53","41","297","12","15","5","7","19","10","221","369"
"201213","Isle of Wight","State-funded primary","0","0","0","0","0","0","0","0","0","0","0","0","4","23","x","15","0","x","0","0","x","x","8","x"
"201213","Isle of Wight","State-funded secondary","3","0","x","x","0","0","0","3","0","0","6","4","147","28","39","282","12","13","5","7","17","8","211","367"
"201213","Isle of Wight","Special","0","0","0","0","0","0","0","0","0","0","0","0","x","x","0","0","0","0","0","0","x","0","x","0"
"201213","Lincolnshire","Total","23","18","3","11","x","x","x","20","0","3","52","19","637","204","107","519","29","61","43","126","42","83","681","568"
"201213","Lincolnshire","State-funded primary","6","9","0","5","0","0","0","x","0","0","18","3","136","108","15","63","x","x","x","x","3","x","160","16"
"201213","Lincolnshire","State-funded secondary","16","8","3","6","x","x","x","18","0","3","34","15","472","46","85","440","25","59","42","122","35","82","428","541"
"201213","Lincolnshire","Special","x","x","0","0","0","0","0","0","0","0","0","x","29","50","7","16","x","0","0","x","4","0","93","11"
"201213","Norfolk","Total","20","15","6","12","x","0","x","8","0","x","40","15","635","198","117","844","48","56","35","71","66","49","1127","513"
"201213","Norfolk","State-funded primary","6","11","0","3","0","0","0","0","0","0","6","x","122","129","11","75","x","6","5","0","7","3","150","14"
"201213","Norfolk","State-funded secondary","14","4","6","8","x","0","x","8","0","x","34","13","506","55","105","762","46","50","30","71","59","46","960","499"
"201213","Norfolk","Special","0","0","0","x","0","0","0","0","0","0","0","0","7","14","x","7","0","0","0","0","0","0","17","0"
"201213","Northamptonshire","Total","21","6","4","8","x","x","x","15","x","x","31","9","618","236","139","743","47","40","42","89","56","41","738","671"
"201213","Northamptonshire","State-funded primary","0","0","0","0","0","0","x","0","0","0","x","x","83","120","22","45","3","0","4","0","6","3","104","72"
"201213","Northamptonshire","State-funded secondary","21","6","4","8","x","x","0","15","x","x","30","7","521","73","116","684","43","40","36","89","42","38","631","592"
"201213","Northamptonshire","Special","0","0","0","0","0","0","0","0","0","0","0","x","14","43","x","14","x","0","x","0","8","0","3","7"
"201213","Northumberland","Total","7","x","0","x","0","0","x","0","0","0","5","7","227","80","46","344","18","16","14","25","20","13","211","289"
"201213","Northumberland","State-funded primary","x","x","0","0","0","0","0","0","0","0","0","0","25","18","x","10","0","0","0","0","x","x","30","3"
"201213","Northumberland","State-funded secondary","6","0","0","x","0","0","0","0","0","0","5","7","190","45","43","321","18","16","13","23","14","12","174","282"
"201213","Northumberland","Special","0","0","0","0","0","0","x","0","0","0","0","0","12","17","x","13","0","0","x","x","5","0","7","4"
"201213","Oxfordshire","Total","x","x","x","4","x","0","x","x","0","0","14","x","594","206","132","762","49","37","25","123","64","59","773","243"
"201213","Oxfordshire","State-funded primary","0","0","0","x","0","0","x","0","0","0","5","0","80","123","17","54","4","6","x","x","7","3","119","13"
"201213","Oxfordshire","State-funded secondary","x","x","x","3","x","0","x","x","0","0","9","x","511","60","115","699","45","31","22","122","46","56","651","222"
"201213","Oxfordshire","Special","0","0","0","0","0","0","0","0","0","0","0","0","3","23","0","9","0","0","x","0","11","0","3","8"
"201213","Somerset","Total","4","x","0","7","0","0","0","3","0","0","6","0","470","164","96","489","17","29","13","44","49","20","598","279"
"201213","Somerset","State-funded primary","x","0","0","x","0","0","0","0","0","0","0","0","94","117","14","55","x","x","0","x","6","x","85","18"
"201213","Somerset","State-funded secondary","3","x","0","5","0","0","0","3","0","0","6","0","367","28","80","425","16","27","13","41","39","18","467","226"
"201213","Somerset","Special","0","0","0","0","0","0","0","0","0","0","0","0","9","19","x","9","0","0","0","x","4","0","46","35"
"201213","Suffolk","Total","8","12","x","6","0","0","0","3","x","x","19","6","499","230","165","647","24","32","20","48","49","32","726","509"
"201213","Suffolk","State-funded primary","3","7","0","x","0","0","0","0","x","0","x","0","140","166","40","93","5","3","5","0","11","x","147","26"
"201213","Suffolk","State-funded secondary","5","4","x","5","0","0","0","3","0","x","17","6","345","50","124","545","19","29","15","48","37","29","574","473"
"201213","Suffolk","Special","0","x","0","0","0","0","0","0","0","0","x","0","14","14","x","9","0","0","0","0","x","x","5","10"
"201213","Surrey","Total","x","10","x","6","0","0","x","x","x","0","16","3","806","312","237","856","60","65","25","90","103","76","975","601"
"201213","Surrey","State-funded primary","0","5","x","4","0","0","0","0","0","0","6","0","189","205","38","81","8","4","0","0","25","x","174","30"
"201213","Surrey","State-funded secondary","x","4","0","x","0","0","x","x","x","0","8","3","546","37","194","752","33","59","25","78","61","75","725","555"
"201213","Surrey","Special","0","x","0","0","0","0","0","0","0","0","x","0","71","70","5","23","19","x","0","12","17","0","76","16"
"201213","Warwickshire","Total","3","x","x","3","0","0","0","x","x","0","4","x","408","147","68","444","31","23","21","57","50","50","514","464"
"201213","Warwickshire","State-funded primary","x","x","x","0","0","0","0","0","x","0","0","0","92","86","30","28","6","x","x","0","6","6","112","29"
"201213","Warwickshire","State-funded secondary","0","0","0","3","0","0","0","x","0","0","4","x","295","28","37","378","18","20","18","54","30","44","368","430"
"201213","Warwickshire","Special","x","0","0","0","0","0","0","0","0","0","0","0","21","33","x","38","7","x","x","3","14","0","34","5"
"201213","West Sussex","Total","9","9","4","3","0","0","0","5","x","x","33","x","661","217","125","717","42","55","32","96","66","60","897","57"
"201213","West Sussex","State-funded primary","x","x","x","0","0","0","0","0","0","0","x","0","143","142","17","47","4","4","3","0","5","3","101","8"
"201213","West Sussex","State-funded secondary","7","7","3","3","0","0","0","5","x","x","31","x","495","51","105","665","37","50","29","83","50","56","773","45"
"201213","West Sussex","Special","x","0","0","0","0","0","0","0","0","0","x","0","23","24","3","5","x","x","0","13","11","x","23","4"
"201112","England","Total","860","555","245","470","40","30","75","330","75","50","1700","745","58130","16965","12295","60215","4495","4180","2725","7740","6620","5320","73430","52260"
"201112","England","State-funded primary","115","200","35","55","5","0","5","x","5","0","235","35","9120","8625","1855","4350","325","340","180","20","740","230","9770","2230"
"201112","England","State-funded secondary","735","320","205","405","35","30","65","330","70","50","1455","700","46705","5055","10020","54145","3825","3590","2440","7360","5020","4985","60715","48355"
"201112","England","Special","10","35","5","5","x","0","x","0","x","0","10","15","2305","3280","425","1725","345","250","105","355","860","105","2940","1675"
"201112","Camden","Total","x","x","4","4","x","0","0","x","0","0","3","3","273","77","52","188","46","12","12","26","24","24","162","207"
"201112","Camden","State-funded primary","0","0","0","0","0","0","0","0","0","0","0","0","40","40","4","21","5","x","4","0","6","0","19","6"
"201112","Camden","State-funded secondary","x","x","4","4","x","0","0","x","0","0","3","3","232","10","48","156","40","10","8","21","18","23","138","201"
"201112","Camden","Special","0","0","0","0","0","0","0","0","0","0","0","0","x","27","0","11","x","0","0","5","0","x","5","0"
"201112","Greenwich","Total","x","x","0","x","0","0","0","0","0","0","3","x","396","100","103","378","32","30","33","35","30","45","327","288"
"201112","Greenwich","State-funded primary","0","0","0","0","0","0","0","0","0","0","0","0","47","40","10","13","4","0","6","x","6","4","42","14"
"201112","Greenwich","State-funded secondary","x","x","0","x","0","0","0","0","0","0","3","x","342","36","89","338","28","28","27","34","20","37","208","272"
"201112","Greenwich","Special","0","0","0","0","0","0","0","0","0","0","0","0","7","24","4","27","0","x","0","0","4","4","77","x"
"201112","Hackney","Total","11","7","0","4","0","0","0","0","0","x","8","5","459","111","93","282","48","19","19","7","31","36","560","279"
"201112","Hackney","State-funded primary","x","5","0","x","0","0","0","0","0","0","x","0","73","64","17","24","7","3","0","0","6","7","84","9"
"201112","Hackney","State-funded secondary","10","x","0","3","0","0","0","0","0","x","7","5","385","43","76","258","41","16","19","7","25","29","468","270"
"201112","Hackney","Special","0","0","0","0","0","0","0","0","0","0","0","0","x","4","0","0","0","0","0","0","0","0","8","0"
"201112","Hammersmith and Fulham","Total","3","x","x","x","0","0","x","0","0","0","4","4","200","31","21","54","16","9","5","28","17","27","82","137"
"201112","Hammersmith and Fulham","State-funded primary","0","0","0","0","0","0","0","0","0","0","0","x","23","12","4","4","x","x","0","0","0","5","17","13"
"201112","Hammersmith and Fulham","State-funded secondary","3","x","x","x","0","0","x","0","0","0","4","x","168","13","17","48","14","6","5","28","16","22","63","120"
